날짜,상품명,발주가능상태,입고수량,카테고리,출고수량
2023-06-30,S7_96,발주가능,292,주류,291
2023-06-30,S7_102,단종,680,배달음식,672
2023-06-30,S7_105,발주가능,370,빵,364
2023-06-30,S7_106,발주가능,358,주류,349
2023-06-30,S7_110,발주가능,188,빵,187
2023-06-30,S7_114,발주가능,490,우유,489
2023-06-30,S7_120,발주가능,20,기타,17
2023-06-30,S7_519,발주가능,399,빵,390
2023-06-30,S7_121,발주가능,104,물,96
2023-06-30,S7_122,발주가능,560,물,558
2023-06-30,S7_123,발주가능,47,빵,45
2023-06-30,S7_124,발주가능,344,주류,342
2023-06-30,S7_125,발주가능,47,물,42
2023-06-30,S7_130,발주가능,371,스낵,368
2023-06-30,S7_133,발주가능,482,주류,475
2023-06-30,S7_134,발주가능,275,주류,269
2023-06-30,S7_136,발주가능,498,주류,495
2023-06-30,S7_139,발주가능,494,간식,490
2023-06-30,S7_140,발주가능,680,간식,674
2023-06-30,S7_143,발주가능,525,간식,524
2023-06-30,S7_146,발주가능,326,빵,320
2023-06-30,S7_484,발주가능,83,빵,80
2023-06-30,S7_151,발주가능,282,빵,282
2023-06-30,S7_153,발주가능,642,주류,636
2023-06-30,S7_154,발주가능,328,물,324
2023-06-30,S7_155,발주가능,455,물,455
2023-06-30,S7_157,발주가능,641,배달음식,638
2023-06-30,S7_159,발주가능,267,물,259
2023-06-30,S7_162,발주가능,657,물,650
2023-06-30,S7_169,발주가능,222,간식,213
2023-06-30,S7_171,발주가능,565,간식,561
2023-06-30,S7_172,발주가능,356,간식,350
2023-06-30,S7_173,발주가능,12,간식,10
2023-06-30,S7_174,발주가능,329,물,324
2023-06-30,S7_177,발주가능,401,물,394
2023-06-30,S7_179,발주가능,520,스낵,518
2023-06-30,S7_183,단종,691,물,689
2023-06-30,S7_184,발주가능,550,물,548
2023-06-30,S7_186,발주가능,112,우유,105
2023-06-30,S7_187,발주가능,363,배달음식,360
2023-06-30,S7_188,발주가능,148,배달음식,143
2023-06-30,S7_191,발주가능,11,빵,2
2023-06-30,S7_194,발주가능,272,우유,264
2023-06-30,S7_196,발주가능,205,우유,203
2023-06-30,S7_197,발주가능,45,간식,40
2023-06-30,S7_207,발주가능,326,빵,326
2023-06-30,S7_209,발주가능,365,물,363
2023-06-30,S7_210,발주가능,664,물,664
2023-06-30,S7_212,발주가능,412,물,407
2023-06-30,S7_219,발주가능,456,우유,455
2023-06-30,S7_220,발주가능,26,우유,17
2023-06-30,S7_223,발주가능,549,빵,541
2023-06-30,S7_473,발주가능,278,우유,273
2023-06-30,S7_231,발주가능,197,주류,190
2023-06-30,S7_234,발주가능,200,빵,194
2023-06-30,S7_236,발주가능,489,물,489
2023-06-30,S7_237,발주가능,376,물,367
2023-06-30,S7_239,발주가능,467,빵,459
2023-06-30,S7_246,발주가능,360,물,355
2023-06-30,S7_248,발주가능,43,물,35
2023-06-30,S7_250,발주가능,552,배달음식,545
2023-06-30,S7_251,발주가능,378,배달음식,372
2023-06-30,S7_254,발주가능,329,간식,320
2023-06-30,S7_256,발주가능,571,간식,568
2023-06-30,S7_260,발주가능,512,간식,512
2023-06-30,S7_261,발주가능,248,간식,245
2023-06-30,S7_263,발주가능,531,배달음식,524
2023-06-30,S7_264,발주가능,133,배달음식,125
2023-06-30,S7_266,발주가능,665,배달음식,662
2023-06-30,S7_268,발주가능,697,배달음식,696
2023-06-30,S7_272,발주가능,496,빵,494
2023-06-30,S7_274,발주가능,563,우유,555
2023-06-30,S7_275,발주가능,313,우유,313
2023-06-30,S7_276,발주가능,690,우유,682
2023-06-30,S7_278,발주가능,104,빵,96
2023-06-30,S7_282,발주가능,11,주류,9
2023-06-30,S7_287,발주가능,574,물,568
2023-06-30,S7_290,발주가능,154,물,148
2023-06-30,S7_291,발주가능,460,주류,453
2023-06-30,S7_294,발주가능,636,빵,627
2023-06-30,S7_296,발주가능,664,빵,661
2023-06-30,S7_297,발주가능,372,빵,372
2023-06-30,S7_298,발주가능,376,빵,374
2023-06-30,S7_301,발주가능,49,주류,40
2023-06-30,S7_306,발주가능,187,주류,186
2023-06-30,S7_311,발주가능,191,주류,190
2023-06-30,S7_312,발주가능,323,주류,318
2023-06-30,S7_316,발주가능,385,빵,382
2023-06-30,S7_319,발주가능,394,빵,393
2023-06-30,S7_321,발주가능,109,빵,102
2023-06-30,S7_325,발주가능,181,주류,176
2023-06-30,S7_327,발주가능,392,주류,385
2023-06-30,S7_328,발주가능,590,주류,589
2023-06-30,S7_330,발주가능,680,간식,677
2023-06-30,S7_335,발주가능,68,간식,65
2023-06-30,S7_339,발주가능,416,간식,412
2023-06-30,S7_340,발주가능,216,물,211
2023-06-30,S7_341,발주가능,2,우유,-3
2023-06-30,S7_343,발주가능,427,빵,423
2023-06-30,S7_344,발주가능,208,빵,204
2023-06-30,S7_347,발주가능,371,빵,368
2023-06-30,S7_350,발주가능,44,빵,40
2023-06-30,S7_351,발주가능,680,빵,676
2023-06-30,S7_353,발주가능,286,빵,280
2023-06-30,S7_354,발주가능,136,빵,131
2023-06-30,S7_355,발주가능,602,빵,595
2023-06-30,S7_357,발주가능,130,빵,130
2023-06-30,S7_361,발주가능,603,물,601
2023-06-30,S7_362,발주가능,539,물,534
2023-06-30,S7_364,발주가능,224,물,219
2023-06-30,S7_365,발주가능,130,물,122
2023-06-30,S7_366,발주가능,471,물,466
2023-06-30,S7_370,발주가능,119,물,113
2023-06-30,S7_374,발주가능,619,물,614
2023-06-30,S7_375,발주가능,24,간식,24
2023-06-30,S7_376,발주가능,356,간식,354
2023-06-30,S7_377,발주가능,282,간식,282
2023-06-30,S7_378,발주가능,117,간식,108
2023-06-30,S7_380,발주가능,466,간식,463
2023-06-30,S7_383,발주가능,689,간식,689
2023-06-30,S7_385,발주가능,380,간식,379
2023-06-30,S7_386,발주가능,557,간식,550
2023-06-30,S7_390,발주가능,364,빵,357
2023-06-30,S7_391,발주가능,552,주류,551
2023-06-30,S7_396,발주가능,253,물,246
2023-06-30,S7_401,발주가능,631,물,626
2023-06-30,S7_402,발주가능,221,물,214
2023-06-30,S7_403,발주가능,121,물,112
2023-06-30,S7_405,발주가능,645,물,636
2023-06-30,S7_406,발주가능,72,물,72
2023-06-30,S7_407,발주가능,549,물,544
2023-06-30,S7_408,발주가능,132,우유,125
2023-06-30,S7_411,발주가능,141,우유,137
2023-06-30,S7_415,발주가능,450,우유,441
2023-06-30,S7_417,발주가능,98,우유,93
2023-06-30,S7_423,발주가능,84,우유,80
2023-06-30,S7_424,발주가능,509,우유,506
2023-06-30,S7_425,발주가능,92,우유,83
2023-06-30,S7_432,발주가능,595,물,586
2023-06-30,S7_433,발주가능,651,물,647
2023-06-30,S7_435,발주가능,597,물,597
2023-06-30,S7_436,발주가능,381,물,374
2023-06-30,S7_437,발주가능,542,물,537
2023-06-30,S7_440,발주가능,187,주류,186
2023-06-30,S7_441,발주가능,642,물,633
2023-06-30,S7_443,발주가능,185,빵,183
2023-06-30,S7_444,발주가능,247,우유,242
2023-06-30,S7_446,발주가능,73,우유,68
2023-06-30,S7_450,발주가능,558,스낵,557
2023-06-30,S7_452,발주가능,307,스낵,301
2023-06-30,S7_455,발주가능,605,우유,604
2023-06-30,S7_456,발주가능,481,우유,473
2023-06-30,S7_457,발주가능,209,우유,201
2023-06-30,S7_458,발주가능,79,주류,70
2023-06-30,S7_493,발주가능,24,빵,19
2023-06-30,S7_464,발주가능,0,물,-2
2023-06-30,S7_467,발주가능,40,물,32
2023-06-30,S7_468,발주가능,63,물,59
2023-06-30,S7_490,발주가능,678,빵,676
2023-06-30,S7_492,발주가능,414,빵,406
2023-06-30,S7_470,발주가능,594,주류,585
2023-06-30,S7_485,발주가능,308,빵,308
2023-06-30,S7_486,발주가능,249,빵,248
2023-06-30,S7_487,발주가능,197,빵,197
2023-06-30,S7_497,발주가능,31,빵,25
2023-06-30,S7_500,발주가능,630,빵,622
2023-06-30,S7_501,발주가능,539,빵,535
2023-06-30,S7_508,발주가능,552,빵,549
2023-06-30,S7_505,발주가능,102,빵,99
2023-06-30,S7_506,발주가능,431,빵,427
2023-06-30,S7_509,발주가능,113,빵,105
2023-06-30,S7_510,발주가능,524,빵,517
2023-06-30,S7_513,발주가능,387,빵,383
2023-06-30,S7_515,발주가능,69,빵,64
2023-07-01,S7_521,발주가능,599,빵,593
2023-07-01,S7_3,발주가능,83,빵,74
2023-07-01,S7_5,발주가능,414,우유,410
2023-07-01,S7_7,발주가능,578,우유,569
2023-07-01,S7_11,발주가능,292,빵,290
2023-07-01,S7_12,발주가능,152,빵,151
2023-07-01,S7_14,발주가능,36,빵,36
2023-07-01,S7_16,발주가능,33,주류,25
2023-07-01,S7_18,발주가능,450,우유,449
2023-07-01,S7_20,단종,499,주류,495
2023-07-01,S7_21,단종,623,주류,621
2023-07-01,S7_22,발주가능,34,빵,29
2023-07-01,S7_23,발주가능,396,빵,392
2023-07-01,S7_25,발주가능,439,빵,437
2023-07-01,S7_26,발주가능,182,빵,180
2023-07-01,S7_27,발주가능,127,빵,125
2023-07-01,S7_29,발주가능,684,주류,681
2023-07-01,S7_30,발주가능,250,주류,241
2023-07-01,S7_33,발주가능,110,우유,110
2023-07-01,S7_34,발주가능,206,우유,200
2023-07-01,S7_35,발주가능,437,우유,430
2023-07-01,S7_38,발주가능,363,우유,359
2023-07-01,S7_41,발주가능,344,우유,341
2023-07-01,S7_43,발주가능,29,간식,22
2023-07-01,S7_44,발주가능,332,간식,327
2023-07-01,S7_46,발주가능,139,배달음식,137
2023-07-01,S7_50,발주가능,453,배달음식,445
2023-07-01,S7_51,발주가능,620,배달음식,615
2023-07-01,S7_52,발주가능,473,배달음식,464
2023-07-01,S7_54,발주가능,280,빵,274
2023-07-01,S7_55,단종,507,빵,503
2023-07-01,S7_57,발주가능,498,물,492
2023-07-01,S7_59,발주가능,102,배달음식,93
2023-07-01,S7_63,단종,226,우유,219
2023-07-01,S7_64,단종,450,우유,444
2023-07-01,S7_67,발주가능,409,빵,409
2023-07-01,S7_69,단종,504,물,498
2023-07-01,S7_70,발주가능,327,기타,322
2023-07-01,S7_71,발주가능,669,기타,664
2023-07-01,S7_72,발주가능,386,물,379
2023-07-01,S7_78,발주가능,453,빵,446
2023-07-01,S7_79,발주가능,503,빵,501
2023-07-01,S7_81,발주가능,568,우유,567
2023-07-01,S7_83,발주가능,585,물,584
2023-07-01,S7_85,발주가능,11,우유,10
2023-07-01,S7_86,발주가능,67,빵,63
2023-07-01,S7_90,발주가능,77,물,69
2023-07-01,S7_95,발주가능,567,주류,562
2023-07-01,S7_97,발주가능,202,주류,200
2023-07-01,S7_107,발주가능,572,주류,570
2023-07-01,S7_110,발주가능,596,빵,591
2023-07-01,S7_111,단종,624,우유,622
2023-07-01,S7_112,단종,436,우유,434
2023-07-01,S7_115,단종,144,우유,143
2023-07-01,S7_117,발주가능,433,우유,433
2023-07-01,S7_519,발주가능,181,빵,175
2023-07-01,S7_121,발주가능,220,물,212
2023-07-01,S7_122,발주가능,663,물,662
2023-07-01,S7_130,발주가능,122,스낵,115
2023-07-01,S7_131,발주가능,248,스낵,245
2023-07-01,S7_132,발주가능,570,주류,563
2023-07-01,S7_134,발주가능,384,주류,380
2023-07-01,S7_135,발주가능,187,주류,180
2023-07-01,S7_482,발주가능,558,빵,549
2023-07-01,S7_140,발주가능,467,간식,461
2023-07-01,S7_142,발주가능,692,간식,691
2023-07-01,S7_143,발주가능,525,간식,522
2023-07-01,S7_144,발주가능,328,빵,328
2023-07-01,S7_145,발주가능,345,빵,338
2023-07-01,S7_147,발주가능,52,간식,48
2023-07-01,S7_512,발주가능,580,빵,574
2023-07-01,S7_149,발주가능,696,물,687
2023-07-01,S7_151,발주가능,601,빵,598
2023-07-01,S7_162,발주가능,99,물,92
2023-07-01,S7_165,발주가능,94,간식,92
2023-07-01,S7_168,발주가능,136,간식,131
2023-07-01,S7_172,발주가능,317,간식,308
2023-07-01,S7_176,발주가능,304,빵,303
2023-07-01,S7_178,발주가능,624,물,617
2023-07-01,S7_179,발주가능,281,스낵,280
2023-07-01,S7_180,발주가능,465,빵,458
2023-07-01,S7_184,발주가능,526,물,525
2023-07-01,S7_185,발주가능,563,물,561
2023-07-01,S7_187,발주가능,661,배달음식,652
2023-07-01,S7_188,발주가능,440,배달음식,440
2023-07-01,S7_194,발주가능,172,우유,167
2023-07-01,S7_195,발주가능,698,우유,691
2023-07-01,S7_197,발주가능,544,간식,537
2023-07-01,S7_198,발주가능,250,간식,249
2023-07-01,S7_472,발주가능,7,배달음식,-2
2023-07-01,S7_206,발주가능,451,빵,451
2023-07-01,S7_210,발주가능,555,물,546
2023-07-01,S7_211,발주가능,34,물,31
2023-07-01,S7_213,발주가능,451,우유,451
2023-07-01,S7_214,발주가능,650,우유,643
2023-07-01,S7_218,발주가능,5,우유,-1
2023-07-01,S7_220,발주가능,426,우유,426
2023-07-01,S7_221,발주가능,552,우유,547
2023-07-01,S7_223,발주가능,511,빵,502
2023-07-01,S7_225,발주가능,216,물,208
2023-07-01,S7_227,발주가능,316,우유,307
2023-07-01,S7_230,발주가능,501,주류,492
2023-07-01,S7_237,발주가능,342,물,338
2023-07-01,S7_241,발주가능,368,물,366
2023-07-01,S7_244,발주가능,419,배달음식,414
2023-07-01,S7_248,발주가능,149,물,145
2023-07-01,S7_254,발주가능,510,간식,502
2023-07-01,S7_255,발주가능,263,간식,260
2023-07-01,S7_258,발주가능,615,간식,607
2023-07-01,S7_259,발주가능,695,간식,689
2023-07-01,S7_260,발주가능,590,간식,589
2023-07-01,S7_264,발주가능,136,배달음식,130
2023-07-01,S7_266,발주가능,47,배달음식,45
2023-07-01,S7_267,발주가능,366,배달음식,365
2023-07-01,S7_268,발주가능,203,배달음식,198
2023-07-01,S7_269,발주가능,325,물,324
2023-07-01,S7_270,발주가능,175,빵,167
2023-07-01,S7_273,발주가능,448,빵,444
2023-07-01,S7_282,발주가능,400,주류,395
2023-07-01,S7_284,발주가능,203,배달음식,197
2023-07-01,S7_285,발주가능,228,우유,223
2023-07-01,S7_286,발주가능,90,물,81
2023-07-01,S7_287,발주가능,236,물,234
2023-07-01,S7_288,발주가능,28,물,23
2023-07-01,S7_294,발주가능,664,빵,656
2023-07-01,S7_295,발주가능,66,빵,58
2023-07-01,S7_296,발주가능,414,빵,413
2023-07-01,S7_299,발주가능,686,빵,684
2023-07-01,S7_300,발주가능,340,주류,336
2023-07-01,S7_303,발주가능,605,주류,603
2023-07-01,S7_306,발주가능,655,주류,652
2023-07-01,S7_307,발주가능,481,주류,481
2023-07-01,S7_308,발주가능,265,주류,261
2023-07-01,S7_311,발주가능,257,주류,250
2023-07-01,S7_313,발주가능,8,물,5
2023-07-01,S7_318,발주가능,157,빵,153
2023-07-01,S7_319,발주가능,631,빵,629
2023-07-01,S7_322,발주가능,12,빵,4
2023-07-01,S7_327,발주가능,590,주류,582
2023-07-01,S7_328,발주가능,92,주류,88
2023-07-01,S7_334,발주가능,254,간식,250
2023-07-01,S7_336,발주가능,385,간식,382
2023-07-01,S7_337,발주가능,215,간식,207
2023-07-01,S7_338,발주가능,167,간식,161
2023-07-01,S7_340,발주가능,390,물,382
2023-07-01,S7_341,발주가능,558,우유,549
2023-07-01,S7_348,발주가능,431,빵,422
2023-07-01,S7_352,발주가능,325,빵,321
2023-07-01,S7_357,발주가능,395,빵,390
2023-07-01,S7_358,발주가능,168,물,165
2023-07-01,S7_361,발주가능,217,물,211
2023-07-01,S7_365,발주가능,683,물,675
2023-07-01,S7_366,발주가능,611,물,603
2023-07-01,S7_373,발주가능,232,물,228
2023-07-01,S7_378,발주가능,603,간식,601
2023-07-01,S7_382,발주가능,494,간식,488
2023-07-01,S7_383,발주가능,71,간식,70
2023-07-01,S7_385,발주가능,549,간식,548
2023-07-01,S7_387,발주가능,19,간식,10
2023-07-01,S7_388,발주가능,53,간식,47
2023-07-01,S7_389,발주가능,336,간식,334
2023-07-01,S7_393,발주가능,30,물,26
2023-07-01,S7_394,발주가능,649,물,646
2023-07-01,S7_399,발주가능,339,물,334
2023-07-01,S7_401,발주가능,682,물,680
2023-07-01,S7_402,발주가능,614,물,610
2023-07-01,S7_403,발주가능,426,물,418
2023-07-01,S7_407,발주가능,334,물,334
2023-07-01,S7_409,발주가능,593,우유,592
2023-07-01,S7_410,발주가능,478,우유,470
2023-07-01,S7_411,발주가능,143,우유,141
2023-07-01,S7_412,발주가능,245,우유,241
2023-07-01,S7_414,발주가능,165,우유,162
2023-07-01,S7_416,발주가능,680,우유,674
2023-07-01,S7_419,발주가능,121,우유,115
2023-07-01,S7_420,발주가능,391,우유,390
2023-07-01,S7_421,발주가능,364,우유,355
2023-07-01,S7_422,발주가능,173,우유,164
2023-07-01,S7_426,발주가능,633,간식,632
2023-07-01,S7_430,발주가능,382,간식,380
2023-07-01,S7_434,발주가능,58,물,50
2023-07-01,S7_437,발주가능,11,물,8
2023-07-01,S7_438,발주가능,89,물,83
2023-07-01,S7_442,발주가능,621,빵,620
2023-07-01,S7_447,발주가능,343,우유,337
2023-07-01,S7_455,발주가능,277,우유,269
2023-07-01,S7_456,발주가능,238,우유,236
2023-07-01,S7_493,발주가능,464,빵,459
2023-07-01,S7_460,발주가능,399,스낵,395
2023-07-01,S7_463,발주가능,231,간식,231
2023-07-01,S7_466,발주가능,597,주류,588
2023-07-01,S7_467,발주가능,240,물,234
2023-07-01,S7_468,발주가능,535,물,526
2023-07-01,S7_469,발주가능,323,물,322
2023-07-01,S7_488,발주가능,689,빵,682
2023-07-01,S7_490,발주가능,318,빵,318
2023-07-01,S7_491,발주가능,604,빵,595
2023-07-01,S7_494,발주가능,200,빵,196
2023-07-01,S7_485,발주가능,665,빵,660
2023-07-01,S7_486,발주가능,147,빵,139
2023-07-01,S7_487,발주가능,621,빵,615
2023-07-01,S7_477,발주가능,112,우유,109
2023-07-01,S7_497,발주가능,138,빵,136
2023-07-01,S7_502,발주가능,156,빵,152
2023-07-01,S7_506,발주가능,10,빵,7
2023-07-01,S7_511,발주가능,638,빵,635
2023-07-01,S7_513,발주가능,468,빵,461
2023-07-01,S7_515,발주가능,438,빵,438
2023-07-02,S7_521,발주가능,564,빵,555
2023-07-02,S7_3,발주가능,447,빵,440
2023-07-02,S7_4,발주가능,13,물,11
2023-07-02,S7_479,단종,372,빵,363
2023-07-02,S7_5,발주가능,103,우유,96
2023-07-02,S7_7,발주가능,150,우유,150
2023-07-02,S7_10,발주가능,470,빵,465
2023-07-02,S7_11,발주가능,396,빵,391
2023-07-02,S7_13,발주가능,171,빵,171
2023-07-02,S7_14,발주가능,139,빵,134
2023-07-02,S7_16,발주가능,177,주류,175
2023-07-02,S7_19,발주가능,306,우유,302
2023-07-02,S7_20,단종,9,주류,1
2023-07-02,S7_25,발주가능,322,빵,318
2023-07-02,S7_30,발주가능,0,주류,0
2023-07-02,S7_31,발주가능,214,빵,205
2023-07-02,S7_34,발주가능,572,우유,569
2023-07-02,S7_36,발주가능,31,우유,31
2023-07-02,S7_44,발주가능,626,간식,623
2023-07-02,S7_47,발주가능,247,배달음식,238
2023-07-02,S7_48,발주가능,372,배달음식,369
2023-07-02,S7_49,발주가능,528,배달음식,523
2023-07-02,S7_54,발주가능,654,빵,651
2023-07-02,S7_57,발주가능,528,물,523
2023-07-02,S7_59,발주가능,645,배달음식,637
2023-07-02,S7_60,발주가능,354,빵,349
2023-07-02,S7_61,발주가능,425,빵,424
2023-07-02,S7_63,단종,179,우유,173
2023-07-02,S7_68,발주가능,110,빵,108
2023-07-02,S7_71,발주가능,591,기타,586
2023-07-02,S7_73,발주가능,555,물,547
